Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
3170,96.21813623,82.49059758,82.81445884,84.15169244,83.054743,82.65775178,81.42498955,76.15963226,76.31633932,77.15211032,78.35353113,80.48352505,82.21875609,81.67284071,83.36907779,82.60869565,82.296744,80.87346461,76.07720803,76.3696627,76.60362644,79.23571846,2605.866736,822.3651458,836.1882845,726.5985057,862.4469019,857.5122361,854.9551514,20779.2386,19860.2716,17877.24347,13136.6359
3180,96.19724196,82.54283326,83.03384873,84.0576682,83.09653155,82.78311743,81.44588383,76.11784371,76.27455077,77.31926452,78.23861262,80.42503412,82.296744,81.67284071,83.33008384,82.80366543,82.31624098,80.85396764,76.21368688,76.29167479,76.40865666,78.86527588,2614.648001,824.8056631,838.691962,728.8535089,865.1902938,859.9764961,857.6162157,20844.12281,19928.3239,17934.49379,13178.14803
3190,96.21813623,82.49059758,83.02340159,84.12035102,83.1383201,82.58462181,81.66527372,76.21186795,76.29544505,77.76849143,78.13414125,80.48352505,82.31624098,81.88730747,83.34958082,82.72567752,82.1212712,80.81497368,76.17469292,76.35016572,77.13004484,78.86527588,2623.460742,827.3265255,841.4076551,731.0741143,867.8957633,862.4095113,860.3235811,20910.11873,19998.18995,17990.87004,13220.09448
3200,96.20768909,82.52193899,83.10697869,84.07856247,83.14876724,82.6368575,81.65482658,76.18052654,76.32678646,76.95361471,78.33263686,80.50302203,82.27724703,81.82881653,83.38857477,82.35523494,82.296744,80.7954767,76.25268083,76.3696627,75.94072919,78.68980308,2633.150541,829.8899883,843.8856119,733.2493249,870.6729454,864.8416148,862.9421227,20973.99007,20066.75277,18047.03291,13261.76992
3210,96.19724196,82.56372754,83.10697869,84.06811534,83.2218972,82.62641036,81.73840368,76.1700794,76.27455077,77.09987463,78.33263686,80.46402808,82.25775005,81.90680445,83.19360499,82.58919867,82.33573796,80.89296159,76.15519594,76.35016572,76.40865666,78.76779099,2641.645446,832.4350132,846.6374922,735.6683753,873.4017262,867.2575891,865.535287,21037.84882,20135.01691,18103.86511,13307.87331
3220,96.20768909,82.51149185,83.11742583,84.07856247,83.24279148,82.75177601,81.74885081,76.1700794,76.31633932,77.23568742,78.12369411,80.40553714,82.296744,81.84831351,83.46656268,82.72567752,82.04328329,80.91245857,76.17469292,76.35016572,76.83759017,78.63131215,2649.910154,834.9787625,849.1603388,737.9580877,876.101738,869.6802895,868.1480471,21103.02218,20207.26794,18158.531,13352.0053
3230,96.21813623,82.5532804,83.14876724,82.12494776,83.18010865,82.69954033,81.66527372,76.21186795,76.31633932,76.7551191,78.05056415,80.46402808,82.19925911,81.88730747,81.73133164,82.80366543,81.98479236,80.95145252,76.23318386,76.3696627,75.76525639,78.68980308,2658.668977,837.4791299,851.6652709,740.2846384,878.7945672,872.1398697,870.7708338,21169.18917,20280.69486,18216.8819,13395.25348
3240,96.23903051,82.36523193,83.10697869,84.09945675,83.34726285,82.81445884,81.64437944,76.13873799,76.32678646,76.93272043,78.02966987,80.50302203,82.16026516,81.84831351,83.17410801,82.84265939,82.16026516,80.95145252,76.27217781,76.3696627,76.38915968,78.6703061,2667.570614,839.9442312,854.2902402,742.8671145,881.6047183,874.5565687,873.4057584,21233.74452,20354.03529,18277.15175,13438.49472
3250,96.21813623,82.35478479,83.08608441,84.16213957,83.3054743,82.65775178,81.67572085,76.20142081,76.32678646,76.93272043,77.89385708,80.4445311,82.296744,81.84831351,83.19360499,82.88165334,82.25775005,81.00994346,76.25268083,76.35016572,76.60362644,79.02125171,2676.903184,842.4831297,856.8351907,745.1622077,884.3116009,877.0159814,876.0441889,21298.04107,20417.71267,18335.52359,13482.61648
3260,96.21813623,82.53238613,83.054743,84.13079816,83.3890514,82.83535311,81.59214375,76.1700794,76.31633932,77.47597158,77.99832846,80.48352505,82.19925911,81.90680445,83.4470657,82.99863521,82.14076818,80.83447066,76.25268083,76.3696627,76.35016572,78.68980308,2685.651674,844.9631155,859.3103574,747.570051,889.1442217,879.4576339,878.5688118,21366.89524,20484.84433,18395.60877,13524.68028
3270,96.21813623,82.50104471,83.054743,84.09945675,83.2218972,82.76222315,81.57124948,76.07605516,76.3372336,76.94316757,78.0087756,80.4445311,82.25775005,81.96529538,83.23259895,82.72567752,82.31624098,80.75648275,76.07720803,76.35016572,75.8432443,78.72879704,2695.179393,847.5314463,861.7918271,750.192593,894.1097652,881.8626283,881.2234848,21431.65296,20558.96849,18453.60963,13568.0072
3280,96.24947764,82.52193899,83.06519014,84.27705809,83.27413289,82.78311743,81.62348517,76.11784371,76.3372336,77.30881738,78.49979106,80.50302203,82.16026516,81.88730747,83.23259895,82.86215637,82.27724703,80.91245857,76.11620199,76.35016572,76.77909924,79.02125171,2704.021868,850.1519283,864.3484723,752.4557963,897.5591155,884.3451267,883.8272156,21496.1543,20627.79979,18510.46968,13609.98324
3290,96.24947764,82.49059758,83.09653155,84.2248224,83.46218136,82.67864605,81.6339323,76.14918512,76.30589219,77.68491433,78.10279983,80.54201599,82.1212712,81.92630142,83.21310197,82.94014428,82.14076818,81.08793137,76.03821408,76.35016572,76.87658413,78.70930006,2712.151871,852.6522611,866.874218,754.8808084,900.6719987,886.8307541,886.442892,21561.0836,20700.19222,18567.21738,13654.56243
3300,96.23903051,82.33389051,83.15921438,84.27705809,83.34726285,82.69954033,81.6339323,76.1700794,76.3372336,77.8416214,78.22816548,80.52251901,81.86781049,82.06278027,83.21310197,82.84265939,82.19925911,81.02944044,76.13569897,76.35016572,77.5199844,78.82628193,2720.069919,855.2400972,869.3621982,757.2611282,903.5658335,889.2602698,889.0777891,21627.08933,20767.16741,18625.85094,13693.6127
3310,96.27037192,82.41746761,83.12787296,84.23526954,83.49352277,82.70998746,81.6339323,76.14918512,76.27455077,77.87296281,78.16548266,80.46402808,81.9457984,82.08227725,83.33008384,82.7451745,82.23825307,81.08793137,76.23318386,76.35016572,77.50048742,78.78728797,2728.032246,857.8556838,872.0695272,759.4965879,906.3523706,892.3743797,891.7345623,21692.85543,20841.96816,18678.14946,13730.27249
3320,96.24947764,82.60551609,83.26368575,84.19348099,83.26368575,82.75177601,81.72795654,76.1700794,76.30589219,77.39239448,78.2595069,80.48352505,81.98479236,82.06278027,83.23259895,82.47221681,82.31624098,80.91245857,76.17469292,76.35016572,76.42815364,78.6703061,2735.812654,860.2966245,874.615168,761.9242263,909.0710715,895.8005755,894.4326359,21763.99814,20912.56348,18735.12105,13770.5332
3330,96.24947764,82.65775178,83.31592144,84.2248224,83.36815712,82.68909319,81.75929795,76.22231509,76.29544505,77.89385708,78.14458838,80.48352505,82.02378631,82.04328329,83.34958082,82.5697017,82.47221681,81.10742835,76.11620199,76.33066875,77.30551764,78.53382726,2743.374168,862.8212346,877.239342,764.5387401,911.7447969,898.7567403,897.0772771,21830.45603,20977.89289,18790.92698,13808.09209
3340,96.22858337,82.65775178,83.26368575,84.23526954,83.40994567,82.82490598,81.79063936,76.21186795,76.30589219,77.6744672,78.36397827,80.52251901,81.98479236,82.04328329,83.23259895,82.66718659,82.49171378,81.06843439,76.13569897,76.33066875,76.75960226,78.86527588,2750.930599,865.3426499,879.773942,767.0834113,914.381838,901.5866123,899.6742873,21894.50673,21037.80601,18847.29112,13847.86324
3350,96.27037192,82.6368575,83.29502716,84.18303385,83.50396991,82.78311743,81.81153364,76.21186795,76.30589219,77.44463017,78.22816548,80.48352505,82.02378631,81.96529538,83.33008384,82.76467148,82.39422889,81.08793137,76.07720803,76.3696627,77.14954182,78.59231819,2759.637752,867.8578303,882.3761185,769.4932249,917.0051288,904.2753042,902.3076208,21957.16016,21101.11016,18904.13661,13884.42409
3360,96.24947764,82.69954033,83.31592144,84.18303385,83.3890514,82.8040117,81.76974509,76.18052654,76.32678646,77.5908901,77.85206853,80.48352505,81.96529538,82.06278027,83.34958082,82.78416845,82.35523494,80.87346461,76.27217781,76.33066875,76.87658413,78.43634237,2769.38255,870.4522561,884.922434,772.0502363,919.6553521,907.3030387,904.9274657,22025.18999,21161.42936,18959.09944,13922.7572
3370,96.28081906,82.75177601,83.26368575,84.15169244,83.46218136,82.61596323,81.87421646,76.19097367,76.31633932,77.69536147,78.36397827,80.50302203,82.02378631,81.96529538,83.29108988,82.58919867,82.58919867,81.00994346,76.25268083,76.31117177,76.85708715,78.92376682,2778.061197,872.9934315,887.6424777,774.5286649,922.3916332,910.5199252,907.5603087,22090.98748,21224.63164,19014.33267,13961.39763
3380,96.25992478,82.66819891,83.35770999,84.04722106,83.3054743,82.78311743,81.83242791,76.11784371,76.29544505,77.85206853,78.2595069,80.46402808,82.02378631,81.98479236,83.42756873,82.64768961,82.35523494,80.85396764,76.11620199,76.31117177,77.36400858,78.68980308,2786.538913,875.534484,890.1934431,776.7897126,925.0554745,913.7311133,910.2109197,22158.00905,21288.96948,19070.01187,13999.03815
3390,96.27037192,82.7204346,83.39949854,84.10990389,83.43083995,83.04429586,81.86376933,76.1700794,76.27455077,77.43418303,78.21771835,80.48352505,82.06278027,82.04328329,83.4470657,82.68668356,82.25775005,80.93195555,76.13569897,76.31117177,76.29167479,78.57282121,2795.030701,878.0049395,892.9143179,779.1964498,927.7396922,916.8441886,912.8263965,22223.69416,21351.94203,19124.86216,14037.82191
3400,96.25992478,82.73088174,83.40994567,83.95319682,83.42039281,82.79356456,81.93689929,76.18052654,76.30589219,77.32971166,77.97743418,80.46402808,82.02378631,82.04328329,83.23259895,82.66718659,82.53070774,81.02944044,76.23318386,76.35016572,76.40865666,78.04640281,2803.430877,880.5897605,895.5339735,781.7483547,930.3882552,919.8949599,915.5631572,22290.76719,21413.71515,19181.96749,14075.80781
3410,96.22858337,82.67864605,83.35770999,84.10990389,83.48307564,82.91893021,81.79063936,76.30589219,76.30589219,77.507313,78.75052236,80.54201599,81.73133164,81.82881653,83.33008384,82.72567752,82.37473192,80.99044648,76.35016572,76.35016572,76.66211737,79.15773055,2811.880032,883.056695,898.0672403,784.312886,933.1050084,922.5728528,918.4524147,22357.26237,21476.91111,19240.58675,14114.92158
3420,96.25992478,82.78311743,83.46218136,84.17258671,83.50396991,82.96071876,81.73840368,76.12829085,76.30589219,77.05808608,78.43710823,80.48352505,81.86781049,81.96529538,83.50555664,82.78416845,82.41372587,81.02944044,76.23318386,76.38915968,75.94072919,78.53382726,2820.340986,885.5547741,900.5973475,786.7988116,935.7249266,925.2151492,921.0887122,22421.90912,21538.72587,19297.23351,14152.9028
3430,96.24947764,82.8040117,83.46218136,84.17258671,83.56665274,82.91893021,81.72795654,76.21186795,76.31633932,77.46552445,78.42666109,80.42503412,82.04328329,82.04328329,83.46656268,82.68668356,82.33573796,81.00994346,76.25268083,76.31117177,77.07155391,79.00175473,2828.779403,888.0369742,903.1138685,789.5246667,938.4354931,927.9385555,923.7203321,22490.34927,21600.62161,19351.91954,14190.80687
3440,96.24947764,82.73088174,83.36815712,84.15169244,83.56665274,82.9711659,81.76974509,76.21186795,76.28499791,77.14166318,78.49979106,80.46402808,81.88730747,81.92630142,83.36907779,82.84265939,82.35523494,80.99044648,76.23318386,76.35016572,75.94072919,78.63131215,2837.4957,890.6077928,905.4663649,792.1722942,941.1035985,930.5890618,926.4179264,22558.95434,21663.17594,19408.75769,14229.24764
3450,96.24947764,82.79356456,83.44128709,84.13079816,83.51441705,83.00250731,81.85332219,76.15963226,76.29544505,77.05808608,78.44755537,80.4445311,81.80931956,82.10177422,83.40807175,82.66718659,82.58919867,81.04893741,76.1941899,76.33066875,75.97972314,78.78728797,2846.13703,893.2068208,907.8381077,794.3693786,943.8669129,933.288753,928.9704374,22624.63053,21724.0499,19467.24531,14267.48539
3460,96.24947764,82.81445884,83.4726285,84.06811534,83.69201839,83.12787296,81.93689929,76.19097367,76.31633932,77.35060593,78.41621396,80.36654319,82.08227725,82.21875609,83.42756873,82.88165334,82.68668356,81.04893741,76.25268083,76.35016572,76.05771105,78.4948333,2854.602259,895.7133814,910.2045099,796.5847754,946.6008874,935.9559201,931.5994991,22688.56783,21785.65815,19523.36649,14305.24579
3470,96.23903051,82.74132888,83.40994567,84.26661095,83.48307564,82.9711659,81.93689929,76.11784371,76.29544505,77.32971166,78.48934392,80.38604016,82.08227725,82.21875609,83.2715929,82.90115032,82.49171378,81.02944044,76.1941899,76.29167479,76.33066875,78.94326379,2863.037052,898.1762079,912.6265054,798.7798198,949.2432895,938.6579985,934.1756897,22754.38211,21854.21689,19575.62354,14344.33821
3480,96.24947764,82.82490598,83.36815712,84.18303385,83.54575846,83.00250731,82.10405349,76.18052654,76.32678646,77.09987463,78.80275804,80.36654319,81.96529538,82.14076818,83.34958082,82.72567752,82.45271983,81.04893741,76.1941899,76.33066875,76.23318386,78.90426984,2871.486154,900.7507254,915.0449963,801.355556,951.9053009,941.3065064,936.75866,22819.682,21925.27539,19633.61328,14385.07805
3490,96.24947764,82.78311743,83.09653155,84.20392812,83.52486419,83.03384873,81.9682407,76.15963226,76.31633932,77.22524028,78.55202674,80.40553714,81.80931956,81.73133164,83.46656268,82.68668356,82.45271983,80.77597972,76.21368688,76.35016572,76.35016572,78.94326379,2879.994008,903.1943059,917.4345767,804.0834274,954.6216548,943.8843198,939.3807688,22885.55988,21994.9883,19687.60206,14422.68866
3500,96.21813623,82.77267029,83.37860426,84.23526954,83.23234434,82.87714166,82.08315921,76.09694944,76.30589219,77.3401588,78.55202674,80.38604016,81.86781049,82.16026516,83.36907779,82.19925911,82.53070774,81.04893741,76.21368688,76.29167479,76.58412946,78.86527588,2888.431276,905.6788939,919.8512436,806.728155,957.3544755,946.4973359,941.9996747,22950.27531,22062.01688,19742.31482,14463.96005
3510,96.25992478,82.70998746,83.4726285,84.20392812,83.50396991,83.04429586,81.9682407,76.15963226,76.29544505,77.85206853,78.72962808,80.38604016,82.06278027,82.10177422,83.2715929,82.53070774,82.17976214,80.89296159,76.25268083,76.33066875,77.20803275,79.04074868,2896.941877,908.2636832,922.1662549,809.3860379,960.1648516,949.0701861,944.5768485,23015.4339,22130.7397,19799.30119,14503.44474
3520,96.23903051,82.68909319,83.46218136,84.20392812,83.54575846,83.15921438,81.91600501,76.12829085,76.29544505,77.79983285,78.56247388,80.42503412,82.14076818,82.16026516,83.29108988,82.55020472,82.33573796,81.00994346,76.1941899,76.33066875,77.18853578,78.92376682,2905.537622,910.7086334,924.6210316,811.8557414,962.8312095,951.6366564,947.1469786,23081.5356,22198.80169,19854.43122,14543.08638
3530,96.27037192,82.84580025,83.54575846,84.25616381,83.57709987,83.33681571,82.10405349,76.10739657,76.2536565,78.47889678,78.59381529,80.28855527,82.10177422,82.17976214,83.4470657,82.58919867,82.39422889,80.85396764,76.31117177,76.29167479,77.71495418,78.80678495,2913.951992,913.3485638,926.973919,814.5097424,965.4874649,954.2415741,949.7217299,23144.76741,22267.14965,19907.50669,14581.33772
3540,96.24947764,82.91893021,83.59799415,84.2248224,83.58754701,83.37860426,82.04137066,76.09694944,76.27455077,77.96698705,78.53113247,80.30805225,82.04328329,82.17976214,83.33008384,82.5697017,82.35523494,80.85396764,76.13569897,76.35016572,77.07155391,78.92376682,2922.385481,915.8850809,929.3481357,816.8706763,968.1475541,956.8796141,952.4177003,23208.55146,22337.07322,19964.45743,14619.65331
3550,96.24947764,82.93982449,83.73380694,84.31884664,83.5562056,83.31592144,82.15628918,76.09694944,76.30589219,77.54910155,78.77141663,80.2690583,81.98479236,82.17976214,83.42756873,82.64768961,82.39422889,80.87346461,76.17469292,76.35016572,76.89608111,79.1187366,2931.268664,918.4444032,931.8204087,819.0540796,970.7641654,959.4354096,955.0784879,23273.61513,22405.20113,20021.66302,14657.60458
3560,96.25992478,82.60551609,83.69201839,84.23526954,83.4726285,83.33681571,82.1353949,76.0865023,76.30589219,77.95653991,78.68783953,80.36654319,81.88730747,82.17976214,83.4470657,82.84265939,82.39422889,80.87346461,76.1941899,76.35016572,77.48099045,79.15773055,2940.41324,920.9238369,934.2167031,821.2572412,973.4771111,962.1116961,957.761504,23338.95222,22473.96507,20079.35496,14694.25223
3570,96.19724196,82.82490598,83.56665274,84.3083995,83.58754701,83.21145006,82.23986628,76.1700794,76.30589219,77.86251567,78.60426243,80.21056736,82.02378631,82.25775005,83.40807175,82.99863521,82.23825307,80.91245857,76.21368688,76.3696627,77.36400858,79.33320335,2948.863379,923.6497219,936.5250835,823.4414096,976.1720597,964.6944596,960.4793308,23403.79794,22543.05319,20136.84488,14734.83304
3580,96.27037192,82.90848308,83.71291266,84.24571667,83.4726285,83.43083995,82.18763059,76.13873799,76.29544505,78.1759298,78.69828667,80.21056736,82.08227725,82.16026516,83.48605966,82.7451745,82.39422889,80.93195555,76.25268083,76.23318386,77.71495418,79.15773055,2957.895411,926.2107454,938.8716066,825.6302009,978.7621521,967.3250044,963.1963152,23468.42259,22612.16639,20196.8113,14772.9779
3590,96.28081906,82.92937735,83.75470121,84.27705809,83.65022984,83.26368575,82.20852486,76.11784371,76.34768074,77.61178437,78.68783953,80.23006434,81.92630142,82.19925911,83.48605966,82.84265939,82.296744,80.83447066,76.05771105,76.31117177,77.50048742,79.02125171,2966.535445,928.8208316,941.2416391,827.8317591,981.5011722,969.9320512,965.9993523,23538.87636,22679.35482,20253.20192,14811.3114
3600,96.31216047,83.06519014,83.75470121,84.19348099,83.6397827,83.25323861,82.17718345,76.18052654,76.27455077,77.9251985,79.01170079,80.11308247,82.25775005,82.16026516,83.52505362,82.78416845,82.53070774,80.89296159,76.29167479,76.25268083,77.77344512,79.37219731,2976.865039,931.366366,943.642904,829.9905436,984.2453718,972.5121135,968.9464889,23607.80333,22741.1689,20311.46159,14849.3255
3610,96.27037192,83.00250731,83.74425407,84.17258671,83.5562056,83.2218972,82.18763059,76.13873799,76.29544505,77.96698705,78.80275804,80.24956132,82.00428934,82.16026516,83.46656268,82.94014428,82.51121076,80.87346461,76.11620199,76.29167479,77.53948138,79.1187366,2985.6498,933.9846666,945.9515258,832.1829821,987.055326,975.1525698,971.8228625,23674.25683,22817.12115,20368.08307,14886.67598
3620,96.31216047,83.04429586,83.70246552,84.18303385,83.57709987,83.28458003,82.17718345,76.10739657,76.29544505,78.10279983,78.68783953,80.28855527,81.9457984,82.27724703,83.48605966,82.88165334,82.55020472,80.85396764,76.05771105,76.21368688,77.83193605,79.07974264,2994.19139,936.4262136,948.3097542,834.3927673,989.7735799,977.758909,974.603668,23741.73767,22879.20199,20459.30626,14926.78225
