,Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
432,4320,96.4793146678,83.8591725867,84.1830338487,84.5904722106,83.994985374,83.97409109899999,83.3368157125,76.0342666109,76.5252820727,77.32971165899998,79.14751358130002,79.82062780269999,82.37473191660001,82.31624098260001,83.42756872679999,83.07662312340001,83.2520959251,82.121271203,76.0772080328,76.564632482,76.89608110740001,79.5671670891,3616.72369003,1100.35700959,1114.51669787,1006.33917234,1178.39120723,1169.3278467,1162.36114026,28325.3182328,27184.0145902,24555.2552353,17911.6147365
433,4330,96.4793146678,83.9009611366,83.9845382365,84.5591307982,84.1203510238,84.0054325115,83.3786042624,76.0238194735,76.2223150857,77.653572921,78.54157960719999,79.8986157146,82.5307077403,82.0627802691,83.4080717489,83.1546110353,83.36907779289999,82.0237863131,76.1162019887,76.2136868785,76.7790992396,78.8067849483,3625.70300431,1102.80741677,1117.03198516,1008.83031096,1181.01590195,1171.83899421,1165.05143532,28392.013195999996,27246.286565400005,24615.5908173,17951.327650799998
434,4340,96.4897618053,83.8800668617,84.2039281237,84.5904722106,84.0994567489,84.1412452988,83.4099456749,76.06560802339999,76.33723359800001,77.46552444630001,79.1788549937,79.82062780269999,82.55020471830001,82.31624098260001,83.2715929031,83.07662312340001,83.1351140573,82.0237863131,76.1356989667,76.3501657243,76.7401052837,79.645155001,3634.52948403,1105.20568442,1119.53452018,1011.2605353,1183.66038092,1174.42328971,1167.61758468,28457.4307089,27304.739315099996,24678.684267099998,17993.074732
435,4350,96.5002089427,83.994985374,84.2248223987,84.642707898,84.015879649,84.08900961139999,83.2950271626,76.10739657330001,76.4312578354,77.6222315086,79.1788549937,79.8596217586,82.6671865861,82.27724702670001,83.2715929031,82.9401442776,83.2910898811,82.2967440047,76.0772080328,76.4281536362,77.48099044650002,79.52817313320001,3643.72075076,1107.51939493,1122.12549467,1013.65614376,1186.3818632000002,1176.93180756,1170.23058798,28522.7785264,27366.0632735,24742.289544400002,18034.121782
436,4360,96.4688675303,83.97409109899999,84.2039281237,84.6218136231,84.1621395738,84.1412452988,83.2323443377,76.0238194735,76.4208106979,77.25658169660001,79.08483075640001,79.8986157146,82.62819263009999,82.37473191660001,83.2715929031,83.2131019692,83.2325989472,82.2577500487,76.0772080328,76.3306687463,76.44765061419999,79.4111912654,3652.63416859,1109.81950897,1124.70639104,1016.09765364,1189.04852343,1179.31277621,1172.87890186,28587.144228900004,27427.8054498,24807.9238737,18076.9885369
437,4370,96.4793146678,83.92185541159999,84.08900961139999,84.6531550355,84.1412452988,84.0994567489,83.2741328876,76.1700793982,76.34768073549999,77.3192645215,79.2519849561,79.8401247807,82.6476896081,82.2577500487,83.2715929031,83.1936049912,83.1741080133,82.27724702670001,76.1746929226,76.3306687463,76.8375901735,79.70364593490001,3661.4704810000003,1112.11633766,1127.32311365,1018.58666913,1191.68848884,1181.82822578,1175.53872045,28651.524122900002,27489.025334900005,24870.2292973,18120.2470775
438,4380,96.4793146678,84.02632678650001,84.2770580861,84.6009193481,84.1621395738,84.0576681989,83.24279147509999,76.2745507731,76.4103635604,77.0476389469,79.16840785619999,79.87911873659999,82.58919867419999,82.2967440047,83.1351140573,83.1741080133,83.1546110353,82.16026515889999,76.19418990060001,76.44765061419999,76.64262039380002,79.7816338468,3670.27417339,1114.46048051,1130.09289543,1021.10430454,1194.34191252,1184.32700394,1178.20341764,28718.005653900003,27550.1855644,24933.6309743,18166.836711400003
439,4390,96.4897618053,83.96364396160001,84.33974091099999,84.5591307982,84.1621395738,84.08900961139999,83.2741328876,76.0865022984,76.4312578354,77.5804429586,79.21019640620001,79.8986157146,82.4917137844,82.27724702670001,83.1546110353,83.1936049912,83.2325989472,82.1797621369,76.23318385649999,76.3501657243,77.188535777,79.645155001,3679.15008676,1116.77697713,1132.63811911,1023.5278353,1197.00853007,1186.84792797,1180.76668425,28784.5673274,27612.603836500002,24990.1498306,18213.4924039
440,4400,96.4897618053,83.86961972419999,84.1830338487,84.5591307982,84.1516924363,84.015879649,83.2845800251,76.0342666109,76.3685750104,77.5282072712,79.2310906812,79.9181126925,82.33573796060001,82.2967440047,83.1936049912,83.2131019692,83.1936049912,82.1797621369,76.2136868785,76.3891596802,77.1105478651,79.645155001,3687.98247857,1119.07835548,1134.98513049,1026.03454766,1199.66292524,1189.5690733,1183.43141681,28851.1412418,27673.1478191,25047.577094,18259.0722887
441,4410,96.5002089427,83.9009611366,84.19348098620002,84.58002507309999,84.21437526119999,84.1830338487,83.4099456749,76.10739657330001,76.4103635604,77.3715002089,79.3982448809,79.9376096705,82.37473191660001,82.1992591148,83.2131019692,83.1936049912,82.9791382336,82.1407681809,76.19418990060001,76.3501657243,76.97406901929999,79.5671670891,3697.16494427,1121.42985817,1137.50143959,1028.68773795,1202.53768916,1192.31276892,1186.07752588,28920.5327051,27735.4074272,25107.248826599996,18306.7664686
442,4420,96.4897618053,83.74425407439999,84.2039281237,84.5695779356,84.1412452988,84.0576681989,83.3681571249,76.0969494359,76.44170497280001,77.4237358964,79.2519849561,80.01559758239999,82.27724702670001,82.2967440047,83.1936049912,83.0961201014,83.11561707940001,82.4137258725,76.2136868785,76.3501657243,76.97406901929999,79.7231429128,3705.74131943,1123.74632087,1140.06877194,1031.45208611,1205.3788437,1194.84371235,1188.7032074,28985.6680775,27795.625508999998,25168.7320588,18350.901476099996
443,4430,96.5211032177,83.671124112,84.3292937735,84.5904722106,84.2352695361,84.0576681989,83.3786042624,76.1178437108,76.4208106979,77.653572921,79.27287923109999,79.97660362639999,82.4137258725,82.4332228505,83.2325989472,83.1936049912,83.0961201014,82.27724702670001,76.2136868785,76.3306687463,77.2860206668,79.7231429128,3715.01405854,1126.10667746,1142.71669634,1034.6107236999999,1208.02246132,1197.68885642,1191.3066807,29049.025281299997,27854.7584756,25231.9222538,18395.8218955
444,4440,96.5211032177,83.8382783117,84.25616381110001,84.6949435855,84.2457166736,84.02632678650001,83.4099456749,76.19097367319999,76.4521521103,77.7893857083,79.14751358130002,79.9181126925,82.31624098260001,82.2577500487,83.2520959251,83.2325989472,83.1546110353,82.2577500487,76.2136868785,76.3111717684,77.38350555660001,79.46968219930001,3723.71844238,1128.42463386,1145.2835641,1037.38972115,1210.65516791,1200.73709831,1193.92453634,29114.949986400003,27915.813984900004,25297.2351634,18442.277067099996
445,4450,96.5002089427,83.8278311743,84.2457166736,84.7262849979,84.21437526119999,84.1412452988,83.3786042624,76.2014208107,76.4208106979,77.67446719600001,79.27287923109999,79.9571066485,82.2577500487,82.745174498,83.2325989472,83.2131019692,83.1741080133,82.2967440047,76.2721778124,76.3696627023,77.0130629752,79.6841489569,3732.58597994,1130.78301648,1147.63713012,1040.08751097,1213.33582867,1203.40299309,1196.58389471,29177.3444046,27975.0782885,25362.640561900003,18488.6352092
446,4460,96.5002089427,83.96364396160001,84.2248223987,84.6740493105,84.1621395738,84.1307981613,83.34726284999999,76.3267864605,76.3894692854,77.39239448389999,79.2937735061,79.87911873659999,82.33573796060001,82.31624098260001,83.1741080133,83.2325989472,83.0376291675,82.2577500487,76.3891596802,76.3696627023,76.9350750634,79.43068824330001,3741.76467238,1133.1172147,1150.0640465,1042.73121976,1216.09079379,1206.04163437,1199.1818865999999,29239.9426477,28036.2846629,25419.769982499998,18532.653261900003
447,4470,96.5002089427,84.0054325115,84.2457166736,84.6949435855,84.1621395738,84.1099038863,83.3368157125,76.3267864605,76.4730463853,77.28792310909999,79.0743836189,79.8986157146,82.3552349386,82.2967440047,83.36907779289999,83.2325989472,83.11561707940001,82.3552349386,76.50614154809999,76.44765061419999,77.0130629752,79.43068824330001,3750.96012483,1135.43952384,1152.39305614,1045.38111449,1218.81464608,1208.65739095,1201.8564183,29303.602191500002,28098.645048500002,25484.021157900002,18577.4629431
448,4480,96.5106560802,83.9009611366,84.21437526119999,84.7262849979,84.19348098620002,84.03677392389999,83.46218136229999,76.31633932300001,76.46259924779999,77.39239448389999,79.1266193063,79.9181126925,82.4527198284,82.27724702670001,83.330083837,83.11561707940001,82.9986352115,82.2187560928,76.40865665819999,76.23318385649999,77.03255995319999,79.7231429128,3759.88497662,1137.76716705,1154.73120632,1048.00859131,1221.44745807,1211.07898347,1204.60254738,29366.3725981,28158.8445459,25546.2746694,18621.9129159
449,4490,96.5002089427,84.0472210614,84.3292937735,84.642707898,84.1725867112,84.03677392389999,83.4308399499,76.4103635604,76.28499791060001,77.653572921,79.4922691183,79.8596217586,82.3942288945,82.2577500487,83.36907779289999,83.0961201014,82.9791382336,82.2967440047,76.2721778124,76.3111717684,77.24702671089999,79.8011308247,3768.57183901,1140.13070505,1157.06588445,1050.65207509,1224.14439164,1213.43628228,1207.22411795,29431.182697400003,28219.448824699997,25609.0767747,18667.3367836
450,4500,96.5211032177,83.7338069369,84.3815294609,84.6009193481,84.1412452988,84.0785624739,83.26368575010001,76.33723359800001,76.4312578354,77.6013372336,79.33556205600001,79.8401247807,82.5112107623,82.3552349386,83.1936049912,83.01813218950001,83.1741080133,82.37473191660001,76.3306687463,76.4866445701,77.36400857870001,79.6841489569,3777.16651237,1142.43299582,1159.40911234,1053.30894019,1226.79457046,1216.0053709000001,1209.80394911,29494.990888700002,28280.471423400002,25674.289957900004,18712.5472335
451,4510,96.5002089427,84.02632678650001,84.3292937735,84.6740493105,84.1725867112,84.1830338487,83.326368575,76.2536564981,76.4208106979,77.7998328458,79.15796071879998,79.82062780269999,82.3552349386,82.9011503217,83.36907779289999,83.0571261454,83.0571261454,82.4722168064,76.2721778124,76.19418990060001,77.20803275489999,79.4111912654,3785.86759921,1144.73475015,1161.74928281,1056.0020013,1229.42908255,1219.0900648,1212.45606398,29559.0505166,28341.340191500003,25736.2417406,18757.9687268
452,4520,96.5315503552,83.94274968660001,84.25616381110001,84.684496448,84.1516924363,84.0785624739,83.30547429999999,76.30589218549999,76.3894692854,77.5073129962,79.4400334308,79.8596217586,82.1797621369,82.2382530708,83.3885747709,83.0571261454,83.11561707940001,82.55020471830001,76.2526808345,76.2721778124,76.89608110740001,79.6646519789,3794.79570024,1147.01392611,1164.03985809,1058.64127639,1232.09397082,1221.8888093,1215.08629918,29621.6217685,28402.4771484,25799.2281194,18805.4878313
453,4530,96.5315503552,83.9531968241,84.25616381110001,84.6949435855,84.1412452988,84.1725867112,83.3994985374,76.35812787299999,76.44170497280001,77.5073129962,79.38779774339999,79.7816338468,82.121271203,82.2577500487,83.330083837,83.07662312340001,83.1351140573,82.4332228505,76.3891596802,76.4281536362,77.169038799,79.70364593490001,3803.60002934,1149.475295,1166.3716728,1061.36768322,1234.87508082,1224.27534505,1217.7241545999998,29687.057011,28464.263690599997,25859.7331988,18851.6222593
454,4540,96.5315503552,83.92185541159999,84.21437526119999,84.7471792729,84.2352695361,84.1099038863,83.46218136229999,76.33723359800001,76.35812787299999,77.23568742159999,79.5445048057,79.7426398908,82.082277247,82.4137258725,83.349580815,82.9791382336,83.07662312340001,82.4137258725,76.3501657243,76.3306687463,77.1105478651,80.0350945603,3812.39411952,1152.05637189,1168.69991919,1064.09547361,1237.5601162,1227.03987591,1220.3238218000001,29750.7237417,28529.895198799997,25919.8716151,18895.8932247
455,4550,96.5106560802,83.9009611366,84.1725867112,84.7158378604,84.21437526119999,84.19348098620002,83.00250731300001,76.1491851233,76.44170497280001,77.44463017129999,79.4922691183,79.7816338468,82.10177422499999,82.4917137844,83.4860596608,83.01813218950001,83.2325989472,82.121271203,76.19418990060001,76.44765061419999,77.14954182100001,79.9376096705,3821.16431449,1154.59619621,1171.0938465,1066.72980154,1240.18990468,1229.81515989,1222.92112519,29813.2244603,28594.1574902,25978.522924599998,18941.6976564
456,4560,96.5315503552,83.9009611366,84.1725867112,84.6949435855,84.2979523611,83.97409109899999,83.4935227748,76.21186794820001,76.4730463853,77.48641872130001,79.0221479315,79.7426398908,82.0627802691,82.4527198284,83.4470657048,82.8816533437,83.1546110353,82.5112107623,76.3306687463,76.58412945990001,77.38350555660001,79.5866640671,3830.04977902,1157.12506101,1173.46021984,1069.38512663,1242.85321684,1232.48308334,1225.57186706,29878.7700273,28655.5218167,26039.9817343,18981.713432900004
457,4570,96.54199749269999,83.91140827410001,84.19348098620002,84.70539072289999,84.2248223987,84.0785624739,83.4830756373,76.23276222319998,76.4208106979,77.6431257835,79.4922691183,79.8011308247,82.121271203,82.4332228505,83.4860596608,82.9986352115,83.2520959251,82.2967440047,76.0382140768,76.4281536362,77.6369662702,79.70364593490001,3839.06341014,1159.74685147,1175.80077358,1072.08208318,1245.55082105,1235.03347626,1228.17235842,29944.252699799996,28718.0059256,26099.9409053,19018.584731299998
458,4580,96.54199749269999,83.8487254492,84.2457166736,84.6949435855,84.1830338487,84.1621395738,83.4830756373,76.2745507731,76.5148349352,76.98495612199999,79.69076473049999,79.87911873659999,82.0432832911,82.4332228505,83.46656268279999,82.9596412556,83.2131019692,82.2577500487,76.1551959446,76.6036264379,76.8570871515,80.0935854942,3848.17220602,1162.4584832,1178.1502578,1074.76580427,1248.21331962,1237.48608315,1230.76756312,30009.388505400002,28778.9192212,26157.1197178,19056.3305715
459,4590,96.58378604260001,83.8487254492,83.68157124950001,84.6740493105,84.2352695361,84.08900961139999,83.4726284998,76.31633932300001,76.4312578354,77.3715002089,79.5967404931,79.9181126925,82.1797621369,82.33573796060001,83.4860596608,83.11561707940001,83.310586859,82.2187560928,76.19418990060001,76.3891596802,77.0715539091,79.99610060439998,3856.82060998,1164.96559487,1180.53071117,1077.41193084,1250.90020936,1240.02549867,1233.40375708,30072.481994499998,28841.111646499998,26216.7732412,19095.0706071
460,4600,96.59423318009999,83.8800668617,84.3501880485,84.642707898,84.26661094859999,84.0994567489,83.4726284998,76.3267864605,76.48349352279999,77.9043042206,79.5758462181,79.9571066485,82.10177422499999,82.4722168064,83.4860596608,83.01813218950001,83.2715929031,82.4332228505,76.2526808345,76.46714759209999,77.5589783584,80.01559758239999,3865.62814493,1167.29776113,1182.96522552,1080.14177873,1253.62795235,1243.08238988,1236.05050834,30137.118309400004,28902.383831400002,26278.638420900003,19134.754878599997
461,4610,96.58378604260001,83.7755954868,84.33974091099999,84.6949435855,84.25616381110001,84.1516924363,83.46218136229999,76.35812787299999,76.56707062260001,77.8102799833,79.8056832428,80.01559758239999,82.2382530708,82.5112107623,83.46656268279999,82.92064729970001,83.1741080133,82.2967440047,76.3501657243,76.46714759209999,77.5004874244,79.8596217586,3874.47695834,1169.77324689,1185.31105791,1082.79903913,1256.28924605,1246.16023048,1238.75575828,30202.930104500003,28965.0005912,26336.070937099998,19174.9781376
462,4620,96.5524446302,83.7964897618,84.25616381110001,84.6218136231,84.2039281237,84.1203510238,83.4830756373,76.15963226080001,76.48349352279999,77.8102799833,79.5445048057,79.9376096705,82.2577500487,82.2577500487,83.5055566387,82.9596412556,83.2910898811,82.33573796060001,76.05771105480001,76.62312341590001,77.0715539091,79.87911873659999,3883.41153012,1172.28601574,1187.64365631,1085.47245055,1258.93586638,1249.1135771,1241.45713358,30266.065798900003,29024.776385400004,26394.7652312,19221.314319499998
463,4630,96.59423318009999,83.74425407439999,84.360635186,84.663602173,84.2352695361,84.1412452988,83.46218136229999,76.34768073549999,76.48349352279999,77.75804429589999,79.50271625570001,79.9571066485,82.2967440047,82.62819263009999,83.36907779289999,83.0961201014,83.2910898811,82.2577500487,76.3501657243,76.46714759209999,77.3445116007,79.60616104500001,3892.15738425,1174.93761678,1190.03343875,1088.22137778,1261.62553858,1252.04335308,1244.10577274,30330.888678799998,29086.828396700002,26455.7945796,19268.0955055
464,4640,96.5733389051,83.5353113247,84.43376514830001,84.684496448,84.19348098620002,84.1725867112,83.5457584622,76.3790221479,76.5043877977,77.32971165899998,79.5445048057,79.97660362639999,82.33573796060001,82.62819263009999,83.36907779289999,82.84265938779998,83.310586859,82.2187560928,76.3891596802,76.3891596802,76.7206083057,79.8401247807,3901.28000124,1177.48805674,1192.44107449,1090.87453561,1264.27921607,1254.90475355,1246.75721187,30396.056968299996,29150.0086898,26521.3597342,19313.004198900002
